file_name, split, width, height, width_n, height_n
a1754-050704_162856__MG_3476.dng,train,3522,2348,3522,2348
a1903-IMG_0890.dng,train,4290,2856,4290,2856
a2099-KE_-0086.dng,train,2024,3032,2024,3032
a1922-kme_094.dng,train,2602,3908,2602,3908
a1830-CRW_2726.dng,train,3088,2055,3088,2055
a1483-jmac_MG_7755.dng,val,4386,2920,4386,2920
a1839-jmac_DSC1608.dng,train,3040,2014,3040,2014
a1410-IMG_0002.dng,train,3906,2602,3906,2602
a1496-GrassleyCase-5370.dng,train,2348,3522,2348,3522
a1784-jmacdscf0038 (1).dng,train,2035,3032,2035,3032
a1691-tc_DSC1134.dng,val,2868,4320,2868,4320
a1437-kme_124.dng,train,1944,1296,1944,1296
a1574-kme_550.dng,train,3322,4432,3322,4432
a1894-IMG_5015.dng,test,2856,4290,2856,4290
a1848-WP_CRW_4247.dng,val,3088,2056,3088,2056
a1798-050816_173238__MG_4893.dng,train,3522,2348,3522,2348
a1863-Ja_Pe-51.dng,test,2388,4248,2388,4248
a1842-07-11-21-at-08h59m04s-_MG_5807.dng,train,4386,2920,4386,2920
a1751-DSC_0008-2.dng,train,2014,3040,2014,3040
a1555-jn_2007_05_14__746.dng,train,2348,3522,2348,3522
a1896-kme_558.dng,train,4432,3322,4432,3322
a2071-kme_102.dng,train,3908,2602,3908,2602
a1490-NKIM_MG_3166.dng,train,3908,2602,3908,2602
a1577-07-06-28-at-12h42m19s-_MG_1822.dng,train,4386,2920,4386,2920
a1500-IMG_3940.dng,train,2856,4290,2856,4290
a2027-kme_538.dng,train,4432,3322,4432,3322
a1638-IMG_3497.dng,train,4290,2856,4290,2856
a1422-jn_2007_12_11__BU_CRUISE_043.dng,train,3522,2348,3522,2348
a1786-kme_520.dng,train,4032,3024,4032,3024
a1717-kme_510.dng,train,4432,3322,4432,3322
a1452-20080809_at_14h52m39__MG_0081.dng,train,2920,4386,2920,4386
a1685-jn_20080129_Las_Vegas_0124.dng,train,3522,2348,3522,2348
a1953-IMG_0175.dng,train,2856,4290,2856,4290
a1495-Ja_Pe-89.dng,test,2844,4284,2844,4284
a1730-20080809_at_18h39m49__MG_0130.dng,test,4386,2920,4386,2920
a1921-IMG_0766.dng,train,4290,2856,4290,2856
a1499-dvf_075.dng,val,3920,2638,3920,2638
a1736-IMG_0008.dng,train,4290,2856,4290,2856
a1481-_DGW6386.dng,train,4284,2844,4284,2844
a1598-WP_CRW_0386.dng,train,2055,3088,2055,3088
a1503-dvf_070.dng,val,3920,2638,3920,2638
a1908-NKIM_MG_6937.dng,train,2602,3908,2602,3908
a1770-NKIM_MG_8267.dng,train,3908,2602,3908,2602
a1760-07-06-01-at-13h01m06-s_MG_1253.dng,train,2920,4386,2920,4386
a1634-tc_DSC0639.dng,train,4320,2868,4320,2868
a1720-07-06-01-at-14h14m20-s_MG_1282.dng,test,4386,2920,4386,2920
a1721-DSC_0004.dng,test,2014,3040,2014,3040
a2068-jmac_DSC2420.dng,train,3040,2014,3040,2014
a1445-NKIM_MG_0369.dng,val,2602,3908,2602,3908
a1805-_DSC1151.dng,train,4284,2844,4284,2844
a1973-060914_170620__MG_6779.dng,train,4386,2920,4386,2920
a1418-dgw_066.dng,test,4284,2844,4284,2844
a1645-_DSC2624.dng,train,4284,2844,4284,2844
a1702-_DSC2669.dng,train,2844,4284,2844,4284
a1724-_I2E6455.dng,train,2348,3522,2348,3522
a1520-DSC_0005-3.dng,train,3040,2014,3040,2014
a1515-jmac_MG_1266.dng,val,4386,2920,4386,2920
a1629-JI2E5331.dng,test,3522,2348,3522,2348
a1671-_DSC6426.dng,train,2844,4284,2844,4284
a1902-_MG_7217.dng,test,4386,2920,4386,2920
a2011-050715_214230__I2E4009.dng,test,3522,2348,3522,2348
a1727-20080624_at_20h59m16__78U8233.dng,test,3906,2600,3906,2600
a1782-jn_20080821_NYC_058.dng,train,3522,2348,3522,2348
a1803-kme_508.dng,train,3024,4032,3024,4032
a1910-jmacdscf0038.dng,train,3032,2035,3032,2035
a3642-_DSC2128.dng,train,2844,4284,2844,4284
a4113-IMG_2800.dng,train,4290,2856,4290,2856
a3854-IMG_0005.dng,train,2348,3522,2348,3522
a4110-dgw_069.dng,train,4284,2844,4284,2844
a3887-kme_052.dng,train,3908,2602,3908,2602
a3612-jmacDSC_0176.dng,val,3040,2014,3040,2014
a3955-WP_CRW_7971.dng,train,3088,2055,3088,2055
a3744-NKIM_MG_6757.dng,train,3908,2602,3908,2602
a3523-WP_CRW_3502.dng,train,2056,3088,2056,3088
a3644-jmac_MG_5959.dng,train,4386,2920,4386,2920
a3670-jmac_MG_5917.dng,val,4386,2920,4386,2920
a3586-IMG_4591.dng,train,4290,2856,4290,2856
a4066-LS051026_day_10_LL020.dng,train,5010,3335,5010,3335
a3525-IMG_0713.dng,train,4290,2856,4290,2856
a3610-WP_CRW_9542.dng,val,2056,3088,2056,3088
a3681-KE_-0061.dng,train,2024,3032,2024,3032
a4153-kme_126.dng,train,2348,3522,2348,3522
a3818-IMG_4471.dng,train,4290,2856,4290,2856
a4023-NKIM_MG_3314.dng,train,3908,2602,3908,2602
a4141-WP_CRW_0723.dng,train,2056,3088,2056,3088
a3957-LS051026_day_2_arive83.dng,train,5010,3335,5010,3335
a4032-IMG_0506.dng,train,2856,4290,2856,4290
a3668-jmac_DSC2521.dng,train,3040,2014,3040,2014
a3785-IMG_3417.dng,train,4290,2856,4290,2856
a3837-dgw_100.dng,train,2844,4284,2844,4284
a3830-LS_060715_8670.dng,test,3335,5010,3335,5010
a3827-JI2E3823.dng,train,3522,2348,3522,2348
a4083-kme_319.dng,test,3032,2024,3032,2024
a4157-dvf_076.dng,train,3920,2638,3920,2638
a3937-dvf_060.dng,train,3920,2638,3920,2638
a3658-jmac_MG_0418.dng,train,4386,2920,4386,2920
a3743-DSC_0038.dng,val,3040,2014,3040,2014
a4007-_MG_7167.dng,train,4386,2920,4386,2920
a4060-_DSC5597.dng,train,2844,4284,2844,4284
a3959-dvf_057.dng,train,3920,2638,3920,2638
a3779-WP_CRW_9566.dng,train,3088,2056,3088,2056
a4109-IMG_4415.dng,train,2856,4290,2856,4290
a3716-IMG_0301.dng,test,2602,3908,2602,3908
a3577-IMG_0038.dng,train,4290,2856,4290,2856
a3554-dgw_103.dng,train,4284,2844,4284,2844
a3597-jmac_DSC3254.dng,train,3040,2014,3040,2014
a4138-LSstone_060807_9190.dng,train,5010,3335,5010,3335
a4010-NKIM_MG_6463.dng,train,3908,2602,3908,2602
a4119-_DSC9047.dng,test,4284,2844,4284,2844
a3776-_DSC0046.dng,train,3040,2014,3040,2014
a3689-JI2E3798.dng,train,3522,2348,3522,2348
a4041-WP_CRW_9516.dng,train,3088,2055,3088,2055
a4129-MB_070908_033.dng,train,2920,4386,2920,4386
a3533-kme_296.dng,train,3068,2048,3068,2048
a3802-150hunwed.dng,val,2314,3474,2314,3474
a4114-jn_20080509_263.dng,train,2348,3522,2348,3522
a4198-_DSC6401.dng,test,4284,2844,4284,2844
a3805-_DGW6339.dng,train,4284,2844,4284,2844
a3504-IMG_0903.dng,train,2856,4290,2856,4290
a4185-DSC_0055-2.dng,train,2014,3040,2014,3040
a4067-kme_100.dng,train,3908,2602,3908,2602
a3614-WP_CRW_4144.dng,train,2056,3088,2056,3088
a4192-JI2E5074.dng,train,3522,2348,3522,2348
a4094-_I2E8004.dng,train,3522,2348,3522,2348
a4015-kme_168.dng,train,3522,2348,3522,2348
a3561-IMG_4952.dng,train,2856,4290,2856,4290
a3625-07-11-11-at-10h53m52s-_MG_4480.dng,val,2920,4386,2920,4386
a4022-_DGW6330.dng,train,4284,2844,4284,2844
a4137-jmacDSC_0305.dng,test,3040,2014,3040,2014
a3661-WP_CRW_0405.dng,val,2055,3088,2055,3088
a3753-dgw_073.dng,train,4284,2844,4284,2844
a3942-WP_CRW_9475.dng,train,2056,3088,2056,3088
a3565-kme_223.dng,train,2348,3522,2348,3522
a4158-WP_CRW_4109.dng,train,3088,2056,3088,2056
a4044-IMG_1634.dng,train,3906,2602,3906,2602
a3915-kme_381.dng,train,3032,2024,3032,2024
a4097-20080623_at_14h52m36__MG_9904.dng,train,4386,2920,4386,2920
a3602-_DSC9759.dng,train,4284,2844,4284,2844
a3879-IMG_0091.dng,train,3474,2314,3474,2314
a3524-kme_205.dng,test,3522,2348,3522,2348
a3579-_MG_1154.dng,train,3522,2348,3522,2348
a3943-_DSC0054.dng,train,3040,2014,3040,2014
a4115-dgw_029.dng,train,4284,2844,4284,2844
a3540-07-12-02-at-14h05m14s-_MG_8949.dng,train,4386,2920,4386,2920
a4082-IMG_8370.dng,train,3906,2602,3906,2602
a3863-IMG_1159.dng,train,2856,4290,2856,4290
a4159-kme_098.dng,train,2602,3908,2602,3908
a4087-NKIM_MG_6395.dng,train,3908,2602,3908,2602
a3951-IMG_0100.dng,train,3908,2602,3908,2602
a3694-LS_060107_0711.dng,train,3112,2328,3112,2328
a3992-KE_-0044.dng,train,3032,2024,3032,2024
a3501-dgw_154.dng,train,4284,2844,4284,2844
a3922-KE_-0017.dng,train,3032,2024,3032,2024
a3974-kme_380.dng,train,3032,2035,3032,2035
a4054-dgw_093.dng,train,4284,2844,4284,2844
a3921-WP_CRW_9438.dng,val,3088,2056,3088,2056
a4118-08-04-27-at-19h07m31s-_78U8070.dng,train,3906,2600,3906,2600
a3884-KE_-2082.dng,train,2014,3040,2014,3040
a3792-dvf_064.dng,train,2638,3920,2638,3920
a3660-jmac_MG_8044.dng,train,4386,2920,4386,2920
a3947-jmac_MG_1444.dng,train,4386,2920,4386,2920
a3505-CRW_0288.dng,train,3088,2055,3088,2055
a3859-_MG_3076.dng,val,2920,4386,2920,4386
a3808-IMG_1453.dng,train,4290,2856,4290,2856
a4084-kme_551.dng,train,4432,3322,4432,3322
a3747-kme_404.dng,val,2348,3522,2348,3522
a3538-DSC_0057.dng,train,3040,2014,3040,2014
a4064-07-12-02-at-16h23m18s-_MG_9020.dng,train,4386,2920,4386,2920
a3972-dgw_010.dng,train,2844,4284,2844,4284
a4123-IMG_0070.dng,train,2856,4290,2856,4290
a3684-kme_403.dng,train,2348,3522,2348,3522
a3583-WP_Amanda_3rd_bday013.dng,train,3088,2056,3088,2056
a3812-MB_20030906_003.dng,train,3088,2056,3088,2056
a3729-07-11-24-at-21h39m19s-_MG_6853.dng,train,2920,4386,2920,4386
a3965-jn_20080506_104.dng,train,3522,2348,3522,2348
a3730-IMG_0113.dng,val,4290,2856,4290,2856
a3739-KE_-0068.dng,train,3032,2024,3032,2024
a3820-dgw_025.dng,train,4284,2844,4284,2844
a4089-IMG_0471.dng,train,2856,4290,2856,4290
a3938-IMG_3048.dng,val,4290,2856,4290,2856
a3774-_DSC0017.dng,train,2014,3040,2014,3040
a3691-_MG_6475.dng,train,4386,2920,4386,2920
a3761-_DGW6383.dng,train,4284,2844,4284,2844
a3757-_DGW6345.dng,train,4284,2844,4284,2844
a3552-MB_080629_691.dng,test,2920,4386,2920,4386
a4161-tc_DSC2218.dng,train,4320,2868,4320,2868
a3998-dgw_041.dng,train,2844,4284,2844,4284
a3680-_DSC0004.dng,test,3040,2014,3040,2014
a3580-dvf_103.dng,train,2638,3920,2638,3920
a4160-jn_20070824_0167.dng,train,2348,3522,2348,3522
a4061-kme_608.dng,train,3032,2024,3032,2024
a3647-MB_070908_094.dng,train,2920,4386,2920,4386
a3627-NKIM_MG_8215.dng,train,3908,2602,3908,2602
a3648-07-06-01-at-12h59m03-s_MG_1251.dng,train,4386,2920,4386,2920
a3539-kme_179.dng,train,3522,2348,3522,2348
a3534-kme_267.dng,train,3024,4032,3024,4032
a3927-IMG_6048.dng,train,3522,2348,3522,2348
a3836-dgw_044.dng,train,2844,4284,2844,4284
a4019-Ja_Pe-61.dng,train,4248,2388,4248,2388
a3673-_DSC1109.dng,train,4284,2844,4284,2844
a3663-dvf_087.dng,test,3920,2638,3920,2638
a3893-_DGW6301.dng,train,4284,2844,4284,2844
a3697-07-11-24-at-16h05m35s-_MG_6729.dng,train,4386,2920,4386,2920
a3745-jmac_MG_5066.dng,train,4386,2920,4386,2920
a3956-IMG_1808.dng,train,3522,2348,3522,2348
a3810-_DGW6236.dng,train,4284,2844,4284,2844
a3536-WP_IMG_0921.dng,train,4032,3024,4032,3024
a4048-kme_585.dng,train,3522,2348,3522,2348
a3715-_MG_7773.dng,test,4386,2920,4386,2920
a3917-NKIM_MG_6717.dng,val,3908,2602,3908,2602
a3985-20050313_101934__E6B0197.dng,train,3522,2348,3522,2348
a3512-LSstone_060805_9380.dng,test,5010,3335,5010,3335
a3846-IMG_3087.dng,train,4290,2856,4290,2856
a4155-WP_CRW_0237.dng,train,2055,3088,2055,3088
a3870-MB_070908_122.dng,train,2920,4386,2920,4386
a3847-NKIM_MG_6113.dng,test,3908,2602,3908,2602
a4011-NKIM_MG_0335.dng,train,3908,2602,3908,2602
a3926-dgw_077.dng,train,2844,4284,2844,4284
a3608-NKIM_MG_7004.dng,train,2602,3908,2602,3908
a4056-WP_CRW_0566.dng,train,3088,2055,3088,2055
a3864-_DSC1992.dng,train,2844,4284,2844,4284
a3880-Ja_Pe-98.dng,train,2844,4284,2844,4284
a3929-IMG_0792.dng,train,4290,2856,4290,2856
a3732-_DGW6272.dng,train,4284,2844,4284,2844
a3700-tc_DSC1892.dng,val,4320,2868,4320,2868
a4149-kme_150.dng,train,3522,2348,3522,2348
a4147-IMG_4044.dng,test,4290,2856,4290,2856
a3547-WP_CRW_0478.dng,train,3088,2056,3088,2056
a3912-IMG_0246.dng,train,4290,2856,4290,2856
a3651-kme_579.dng,train,2024,3032,2024,3032
a3928-_DSC6415.dng,train,2844,4284,2844,4284
a4093-jn_20071117-031.dng,train,2348,3522,2348,3522
a3797-jmac_MG_0496.dng,val,4386,2920,4386,2920
a3628-_DSC9996.dng,train,4284,2844,4284,2844
a4076-_DGW6244.dng,train,4284,2844,4284,2844
a3653-kme_600.dng,train,2602,3908,2602,3908
a4179-kme_183.dng,train,3522,2348,3522,2348
a3815-IMG_0012 (1).dng,train,3474,2314,3474,2314
a3826-kme_482.dng,train,4432,3322,4432,3322
a3910-kme_001.dng,train,2348,3522,2348,3522
a4039-dgw_076.dng,val,2844,4284,2844,4284
a3799-IMG_1690.dng,test,3906,2602,3906,2602
a3718-NKIM_MG_6600.dng,train,3908,2602,3908,2602
a4186-dvf_039.dng,train,2920,4386,2920,4386
a3855-kme_075.dng,train,3908,2602,3908,2602
a3950-IMG_5059.dng,test,4290,2856,4290,2856
a3771-07-06-01-at-13h03m06-s_MG_1256.dng,train,4386,2920,4386,2920
a3902-jmac_DSC3970.dng,train,2014,3040,2014,3040
a3803-_DSC1242.dng,train,4284,2844,4284,2844
a3685-MB_060909_011.dng,train,4386,2920,4386,2920
a4194-LS051026_day_1_arive50.dng,train,5010,3335,5010,3335
a3508-NKIM_095.dng,train,3908,2602,3908,2602
a4058-MB_080329_056.dng,train,4386,2920,4386,2920
a3571-IMG_0290.dng,train,3906,2602,3906,2602
a4176-kme_069.dng,train,2602,3908,2602,3908
a3720-jmac_MG_0851.dng,test,4386,2920,4386,2920
a3746-_I2E5991.dng,train,2348,3522,2348,3522
a4197-_MG_6428.dng,train,4386,2920,4386,2920
a3822-07-11-21-at-09h53m21s-_MG_5852.dng,val,4386,2920,4386,2920
a4099-_DSC0014-2.dng,train,3040,2014,3040,2014
a3909-kme_345.dng,val,2482,1648,2482,1648
a3667-JI2E5691.dng,val,2348,3522,2348,3522
a4163-MB_070908_098.dng,train,4386,2920,4386,2920
a4028-060810_105728__MG_6096.dng,test,4386,2920,4386,2920
a3659-jmacIMG_0118.dng,train,3024,4032,3024,4032
a4074-kme_428.dng,train,3522,2348,3522,2348
a3800-dgw_090.dng,test,4284,2844,4284,2844
a3518-DSC_0014-4.dng,train,3040,2014,3040,2014
a3735-_MG_7825.dng,test,4386,2920,4386,2920
a3509-_DGW6337.dng,train,2844,4284,2844,4284
a3787-jn_20080928_073.dng,val,3522,2348,3522,2348
a3662-_DSC0114.dng,train,3040,2014,3040,2014
a3788-IMG_4317.dng,train,2856,4290,2856,4290
a3640-MB_20030906_033.dng,train,2056,3088,2056,3088
a3585-IMG_4211.dng,train,4290,2856,4290,2856
a3842-IMG_0004.dng,train,2348,3522,2348,3522
a4127-DSC_0152.dng,train,2014,3040,2014,3040
a3821-_DGW6390.dng,train,4284,2844,4284,2844
a4128-kme_388.dng,train,2348,3522,2348,3522
a3750-IMG_4253.dng,train,4290,2856,4290,2856
a3883-kme_029.dng,train,3908,2602,3908,2602
a3532-_DGW6305.dng,train,4284,2844,4284,2844
a3914-DSC_0002-1.dng,train,2014,3040,2014,3040
a3767-2004-04-25 07-43-52 CRW_7106.dng,train,3088,2055,3088,2055
a3966-IMG_1050.dng,train,4290,2856,4290,2856
a4026-NKIM_MG_6632.dng,train,3908,2602,3908,2602
a3862-JI2E0423.dng,train,2348,3522,2348,3522
a3622-DSC_0047-2.dng,val,3040,2014,3040,2014
a3706-dgw_065.dng,train,4284,2844,4284,2844
a3701-Ja_Pe-55.dng,train,4248,2388,4248,2388
a3760-IMG_2504.dng,train,2856,4290,2856,4290
a3630-jn_20080524_141.dng,train,2348,3522,2348,3522
a3633-JI2E3892.dng,train,3522,2348,3522,2348
a3592-kme_046.dng,train,2602,3908,2602,3908
a3848-DSC_0024.dng,train,3040,2014,3040,2014
a3895-IMG_4063.dng,train,4290,2856,4290,2856
a3825-NKIM_MG_3084.dng,train,2602,3908,2602,3908
a3708-kme_182.dng,train,3522,2348,3522,2348
a4100-kme_548.dng,train,4432,3322,4432,3322
a3831-jmac_MG_5861.dng,train,4386,2920,4386,2920
a3641-_DSC4628.dng,train,2844,4284,2844,4284
a4037-jmac_DSC0807.dng,train,3040,2014,3040,2014
a3548-CRW_0993.dng,train,2055,3088,2055,3088
a3789-_DSC5595.dng,train,4284,2844,4284,2844
a3631-MB_070908_140.dng,train,2920,4386,2920,4386
a3655-jmacdscf0006.dng,train,2035,3032,2035,3032
a3705-kme_421.dng,train,2348,3522,2348,3522
a4172-JI2E5000.dng,train,3522,2348,3522,2348
a3878-_DSC6428.dng,train,4284,2844,4284,2844
a3783-KE_-0052.dng,test,3032,2024,3032,2024
a3502-jmac_DSC1035.dng,train,3900,2613,3900,2613
a3654-IMG_0777.dng,train,4290,2856,4290,2856
a4170-jmac_DSC3333.dng,train,3900,2613,3900,2613
a4124-20080709_at_10h04m23__MG_4561.dng,train,2920,4386,2920,4386
a4151-dvf_026.dng,train,4386,2920,4386,2920
a4139-LS_060715_8835.dng,train,3335,5010,3335,5010
a3899-jmac_DSC2259.dng,train,3040,2014,3040,2014
a3858-kme_005.dng,val,3900,2613,3900,2613
a3939-kme_481.dng,train,3522,2348,3522,2348
a3749-IMG_4592.dng,train,4290,2856,4290,2856
a4175-JI2E4546.dng,test,2348,3522,2348,3522
a4090-IMG_4996.dng,train,4290,2856,4290,2856
a3712-IMG_4852.dng,train,4290,2856,4290,2856
a4136-_DSC6412.dng,train,4284,2844,4284,2844
a3871-kme_396.dng,train,2348,3522,2348,3522
a3703-IMG_4448.dng,test,2856,4290,2856,4290
a4091-_DSC0041.dng,train,3040,2014,3040,2014
a3635-IMG_4031.dng,train,4290,2856,4290,2856
a3903-IMG_2386.dng,train,4290,2856,4290,2856
a3973-DSC_0068-2.dng,train,3040,2014,3040,2014
a3816-jmac_DSC3118.dng,train,3040,2014,3040,2014
a3679-IMG_4033.dng,train,2856,4290,2856,4290
a3756-jmac_MG_5949.dng,train,4386,2920,4386,2920
a4125-jmacdscf0006 (1).dng,train,1531,2036,1531,2036
a3873-_DSC0040.dng,train,3040,2014,3040,2014
a3576-LS051026_day_15_LL003.dng,train,5010,3335,5010,3335
a3520-IMG_3470.dng,train,2856,4290,2856,4290
a4020-IMG_3763.dng,train,2856,4290,2856,4290
a4042-IMG_4600.dng,train,4290,2856,4290,2856
a3874-kme_308.dng,val,3032,2024,3032,2024
a3686-jmac_MG_0353.dng,train,4386,2920,4386,2920
a3590-IMG_0622.dng,train,4290,2856,4290,2856
a3801-jmacDSC_0380.dng,train,3040,2014,3040,2014
a4112-_DGW6344.dng,train,4284,2844,4284,2844
a3925-_DSC6409.dng,train,4284,2844,4284,2844
a4184-jmac_MG_5507.dng,train,4386,2920,4386,2920
a3960-_DSC0003-2.dng,train,2014,3040,2014,3040
a3841-07-12-01-at-13h04m21s-_MG_8637.dng,train,4386,2920,4386,2920
a3666-_MG_6404.dng,train,4386,2920,4386,2920
a4145-kme_204.dng,val,3522,2348,3522,2348
a4025-IMG_5601.dng,train,4290,2856,4290,2856
a3866-WP_CRW_6303.dng,train,3088,2055,3088,2055
a4052-20060620_165511__MG_9535.dng,train,4386,2920,4386,2920
a3994-DSC_0033.dng,train,2014,3040,2014,3040
a3528-jmac_DSC1311.dng,train,2014,3040,2014,3040
a3542-NKIM_MG_6910.dng,train,3908,2602,3908,2602
a3714-LS_D4O0338.dng,train,5010,3335,5010,3335
a3784-07-10-06-at-16h08m07s-_MG_3859.dng,train,4386,2920,4386,2920
a4086-jmac_MG_7933.dng,train,4386,2920,4386,2920
a4035-kme_071.dng,train,3908,2602,3908,2602
a3964-NKIM_MG_6716.dng,train,2602,3908,2602,3908
a3605-IMG_2772.dng,train,4290,2856,4290,2856
a4126-_MG_1739.dng,train,4386,2920,4386,2920
a3834-IMG_0007.dng,train,4290,2856,4290,2856
a3517-IMG_4763.dng,train,2856,4290,2856,4290
a3936-jmac_DSC3823.dng,val,3040,2014,3040,2014
a3728-WP_CRW_9556 (1).dng,train,3088,2056,3088,2056
a3724-20060101_092918__E6B0305.dng,train,3522,2348,3522,2348
a4077-jmacdscf0621.dng,train,3032,2035,3032,2035
a4085-_MG_2385.dng,train,3522,2348,3522,2348
a4049-_DSC3858.dng,train,4284,2844,4284,2844
a3677-IMG_4696.dng,train,2856,4290,2856,4290
a3954-_MG_0841.dng,train,3522,2348,3522,2348
a3934-kme_141.dng,train,3522,2348,3522,2348
a3996-kme_387.dng,train,2348,3522,2348,3522
a3770-IMG_4757.dng,train,2856,4290,2856,4290
a4117-050918_141526__MG_5987.dng,train,3522,2348,3522,2348
a3723-WP_CRW_4404.dng,train,2056,3088,2056,3088
a3566-07-12-01-at-12h52m44s-_MG_8540.dng,train,2920,4386,2920,4386
a3853-Ja_Pe-78.dng,test,2388,4248,2388,4248
a3643-kme_198.dng,train,3522,2348,3522,2348
a3626-IMG_3520.dng,val,2856,4290,2856,4290
a3958-_DSC3890.dng,val,2844,4284,2844,4284
a3905-kme_177.dng,val,3522,2348,3522,2348
a3683-KE_-0037.dng,train,2024,3032,2024,3032
a3773-jmac_MG_0380.dng,train,4386,2920,4386,2920
a4169-MB_20030906_101.dng,train,3088,2056,3088,2056
a3613-_DSC3264.dng,train,4284,2844,4284,2844
a4014-JI2E4114.dng,train,3522,2348,3522,2348
a3558-050705_202800__I2E9452.dng,train,2348,3522,2348,3522
a3920-jmac_MG_0682.dng,train,4386,2920,4386,2920
a4162-IMG_3512.dng,train,2856,4290,2856,4290
a3619-MB_20041016_5.dng,train,2055,3088,2055,3088
a3699-_DGW6404.dng,test,4284,2844,4284,2844
a3676-IMG_5075.dng,train,2602,3906,2602,3906
a3596-kme_570.dng,train,3522,2348,3522,2348
a3727-2004-01-18 11-49-42 CRW_2889.dng,train,3088,2055,3088,2055
a4103-LS_Z3J3942.dng,test,5010,3335,5010,3335
a4000-dvf_053.dng,train,3920,2638,3920,2638
a3835-jmac_DSC3223.dng,train,2014,3040,2014,3040
a3823-kme_459.dng,test,3522,2348,3522,2348
a3514-IMG_3545.dng,val,4290,2856,4290,2856
a4038-Ja_Pe-20.dng,train,2400,4248,2400,4248
a3731-kme_545.dng,train,4432,3322,4432,3322
a4006-jn_20080524_020.dng,train,3522,2348,3522,2348
a4174-dgw_083.dng,train,4284,2844,4284,2844
a3833-_DSC0003-2.dng,train,3040,2014,3040,2014
a3828-NKIM_MG_7389.dng,train,2602,3908,2602,3908
a4130-IMG_5039.dng,train,4290,2856,4290,2856
a3791-_MG_1498.dng,train,4386,2920,4386,2920
a3811-_DGW6261.dng,train,4284,2844,4284,2844
a3702-CRW_0177.dng,train,3088,2056,3088,2056
a3979-kme_085.dng,train,2348,3522,2348,3522
a4018-DSC_0295.dng,train,3040,2014,3040,2014
a3980-kme_311.dng,train,2024,3032,2024,3032
a3521-JI2E5091.dng,train,2348,3522,2348,3522
a3838-jmac_MG_7919.dng,train,4386,2920,4386,2920
a3598-050815_175210__I2E6628.dng,train,3522,2348,3522,2348
a4057-NKIM_MG_6772.dng,train,3908,2602,3908,2602
a4143-LSCRW_0029.dng,train,3112,2328,3112,2328
a3698-kme_512.dng,test,3024,4032,3024,4032
a3962-IMG_1450.dng,train,4290,2856,4290,2856
a3924-_DSC6358.dng,val,4284,2844,4284,2844
a3876-dgw_114.dng,train,4284,2844,4284,2844
a4182-WP_CRW_3682.dng,train,3088,2055,3088,2055
a4195-DSC_0100.dng,train,3040,2014,3040,2014
a3733-WP_CRW_4827.dng,train,2055,3088,2055,3088
a3865-_DGW6257.dng,train,4284,2844,4284,2844
a3572-_DGW6384.dng,val,4284,2844,4284,2844
a3888-07-11-26-at-15h06m23s-_MG_7098.dng,train,2920,4386,2920,4386
a4068-tc_DSC2612.dng,train,2868,4320,2868,4320
a4196-NKIM_129.dng,val,3908,2602,3908,2602
a3984-IMG_3960.dng,train,4290,2856,4290,2856
a3709-_DGW6314.dng,train,4284,2844,4284,2844
a3832-20060613_091536__MG_7749.dng,train,4386,2920,4386,2920
a4063-07-11-25-at-18h26m49s-_MG_7002.dng,test,4386,2920,4386,2920
a4073-JI2E4553.dng,train,2348,3522,2348,3522
a4034-_DSC1291.dng,train,4284,2844,4284,2844
a4046-kme_554.dng,train,4432,3322,4432,3322
a4024-IMG_4468.dng,train,4290,2856,4290,2856
a4096-jmac_MG_0095.dng,val,4386,2920,4386,2920
a3573-IMG_4284.dng,train,4290,2856,4290,2856
a3990-IMG_4783.dng,train,4290,2856,4290,2856
a4150-_DGW6309.dng,train,4284,2844,4284,2844
a3839-WP_CRW_9536.dng,train,3088,2056,3088,2056
a3952-Ja_Pe-52.dng,train,2388,4248,2388,4248
a3639-jmacDSC_2954.dng,train,3040,2014,3040,2014
a3780-JI2E3902.dng,train,3522,2348,3522,2348
a3574-Ja_Pe-28.dng,val,4248,2400,4248,2400
a3772-dgw_123.dng,train,4284,2844,4284,2844
a4098-dvf_073.dng,train,3920,2638,3920,2638
a3669-IMG_4072.dng,val,4290,2856,4290,2856
a3892-07-11-11-at-11h46m34s-_MG_4544.dng,train,4386,2920,4386,2920
a3620-jmacDSC_0275.dng,train,3040,2014,3040,2014
a3570-IMG_6624.dng,test,3522,2348,3522,2348
a4071-jmac_DSC1158.dng,train,3040,2014,3040,2014
a4122-_78U8011.dng,val,3906,2600,3906,2600
a3845-NKIM_MG_8347.dng,train,3908,2602,3908,2602
a3919-KE_-1608.dng,train,3040,2014,3040,2014
a3989-WP_CRW_8495.dng,train,2056,3088,2056,3088
a3511-jmac_MG_0542.dng,train,4386,2920,4386,2920
a4107-dvf_018.dng,train,4386,2920,4386,2920
a4079-IMG_3495.dng,train,4290,2856,4290,2856
a4105-07-11-26-at-16h02m57s-_MG_7151.dng,train,2920,4386,2920,4386
a4069-kme_224.dng,train,2348,3522,2348,3522
a4033-LS051026_day_1_arive73.dng,train,5010,3335,5010,3335
a3867-_DGW6243.dng,val,4284,2844,4284,2844
a4059-_DSC6414.dng,train,4284,2844,4284,2844
a3766-20041219_194831__E6B5558.dng,train,3522,2348,3522,2348
a3544-Ja_Pe-36.dng,train,2400,4248,2400,4248
a3559-jmac_MG_0205.dng,train,2920,4386,2920,4386
